time/time_elapsed,time/total_timesteps,rollout/exploration_rate,time/fps,rollout/ep_rew_mean,rollout/ep_len_mean,time/episodes,train/learning_rate,train/n_updates,train/loss,eval/mean_ep_length,eval/mean_reward
9336,469720,0.05,50,5.53,47.86,10380,0.0001,117179,0.020294945687055588,,
9343,470107,0.05,50,5.33,46.75,10390,0.0001,117276,0.014925546012818813,,
9352,470594,0.05,50,5.47,47.31,10400,0.0001,117398,0.01464161928743124,,
9358,470965,0.05,50,5.23,45.74,10410,0.0001,117491,0.005662219598889351,,
9367,471440,0.05,50,5.08,43.56,10420,0.0001,117609,0.010265969671308994,,
9377,472029,0.05,50,5.51,45.79,10430,0.0001,117757,0.012618744745850563,,
9385,472420,0.05,50,5.36,44.16,10440,0.0001,117854,0.01636204496026039,,
9393,472886,0.05,50,5.59,45.06,10450,0.0001,117971,0.007972918450832367,,
9402,473383,0.05,50,5.74,46.07,10460,0.0001,118095,0.02681255340576172,,
9411,473833,0.05,50,5.82,45.84,10470,0.0001,118208,0.005812461953610182,,
9422,474422,0.05,50,5.89,47.02,10480,0.0001,118355,0.00808103196322918,,
9427,474748,0.05,50,5.82,46.41,10490,0.0001,118436,0.005451246164739132,,
9438,475310,0.05,50,5.89,47.16,10500,0.0001,118577,0.011943355202674866,,
9443,475590,0.05,50,5.79,46.25,10510,0.0001,118647,0.009490950033068657,,
9452,476087,0.05,50,5.84,46.47,10520,0.0001,118771,0.011654878035187721,,
9462,476655,0.05,50,5.7,46.26,10530,0.0001,118913,0.014800391159951687,,
9473,477208,0.05,50,5.96,47.88,10540,0.0001,119051,0.014539799652993679,,
9481,477572,0.05,50,5.83,46.86,10550,0.0001,119142,0.012075881473720074,,
9489,477928,0.05,50,5.69,45.45,10560,0.0001,119231,0.012016396038234234,,
9498,478413,0.05,50,5.69,45.8,10570,0.0001,119353,0.008350132964551449,,
9506,478814,0.05,50,5.43,43.92,10580,0.0001,119453,0.022183701395988464,,
9517,479363,0.05,50,5.77,46.15,10590,0.0001,119590,0.007476320955902338,,
9529,480002,0.05,50,5.89,46.92,10600,0.0001,119750,0.011918825097382069,,
9537,480437,0.05,50,6.03,48.47,10610,0.0001,119859,0.0063708387315273285,,
9547,480975,0.05,50,6.05,48.88,10620,0.0001,119993,0.020206643268465996,,
9557,481513,0.05,50,6.0,48.58,10630,0.0001,120128,0.009521269239485264,,
9568,482059,0.05,50,6.0,48.51,10640,0.0001,120264,0.031441137194633484,,
9575,482424,0.05,50,6.03,48.52,10650,0.0001,120355,0.010009566321969032,,
9582,482803,0.05,50,6.16,48.75,10660,0.0001,120450,0.006925666704773903,,
9590,483219,0.05,50,6.14,48.06,10670,0.0001,120554,0.01075872965157032,,
9601,483758,0.05,50,6.35,49.44,10680,0.0001,120689,0.010629665106534958,,
9609,484207,0.05,50,6.22,48.44,10690,0.0001,120801,0.014909941703081131,,
9619,484619,0.05,50,5.97,46.17,10700,0.0001,120904,0.023447537794709206,,
9626,485068,0.05,50,6.13,46.31,10710,0.0001,121016,0.005244633182883263,,
9638,485682,0.05,50,6.25,47.07,10720,0.0001,121170,0.0095242103561759,,
9650,486342,0.05,50,6.37,48.29,10730,0.0001,121335,0.01232715230435133,,
9662,486944,0.05,50,6.36,48.85,10740,0.0001,121485,0.00918534304946661,,
9672,487453,0.05,50,6.45,50.29,10750,0.0001,121613,0.009892878122627735,,
9679,487859,0.05,50,6.34,50.56,10760,0.0001,121714,0.011929440312087536,,
9690,488435,0.05,50,6.42,52.16,10770,0.0001,121858,0.009485534392297268,,
9700,488933,0.05,50,6.25,51.75,10780,0.0001,121983,0.01314500905573368,,
9711,489440,0.05,50,6.25,52.33,10790,0.0001,122109,0.010435136035084724,,
9720,489954,0.05,50,6.39,53.35,10800,0.0001,122238,0.004390310496091843,,
9729,490414,0.05,50,6.4,53.46,10810,0.0001,122353,0.009455024264752865,,
9737,490833,0.05,50,6.19,51.51,10820,0.0001,122458,0.02824569121003151,,
9744,491247,0.05,50,5.97,49.05,10830,0.0001,122561,0.0313761830329895,,
9754,491791,0.05,50,5.86,48.47,10840,0.0001,122697,0.012309538200497627,,
9761,492211,0.05,50,5.85,47.58,10850,0.0001,122802,0.006229298189282417,,
9769,492650,0.05,50,5.97,47.91,10860,0.0001,122912,0.025108911097049713,,
9779,493200,0.05,50,5.93,47.65,10870,0.0001,123049,0.006404722109436989,,
9788,493760,0.05,50,6.13,48.27,10880,0.0001,123189,0.01895606331527233,,
9798,494285,0.05,50,6.29,48.45,10890,0.0001,123321,0.0100568737834692,,
9808,494744,0.05,50,6.18,47.9,10900,0.0001,123435,0.008817896246910095,,
9823,495359,0.05,50,6.29,49.45,10910,0.0001,123589,0.010293045081198215,,
9833,495872,0.05,50,6.35,50.39,10920,0.0001,123717,0.02067485824227333,,
9841,496298,0.05,50,6.31,50.51,10930,0.0001,123824,0.0166980791836977,,
9847,496672,0.05,50,6.14,48.81,10940,0.0001,123917,0.016519945114850998,,
9857,497208,0.05,50,6.19,49.97,10950,0.0001,124051,0.015298936516046524,,
9867,497761,0.05,50,6.36,51.11,10960,0.0001,124190,0.016989372670650482,,
9875,498235,0.05,50,6.36,50.35,10970,0.0001,124308,0.008725427091121674,,
9884,498706,0.05,50,6.31,49.46,10980,0.0001,124426,0.022193603217601776,,
9891,499099,0.05,50,6.08,48.14,10990,0.0001,124524,0.018435228615999222,,
9899,499581,0.05,50,6.09,48.37,11000,0.0001,124645,0.013528658077120781,,
,500000,0.05,,,,,0.0001,124749,0.00792744755744934,41.0,5.2
